Year,Month,Day,Hour,Wave_Height,Wave_Dir,Wave_Period
2005,4,25,21,0.67,10.3,254.21
2005,4,26,0,0.67,9.97,253.84
2005,4,26,3,0.67,9.92,253.52
2005,4,26,6,0.66,9.93,252.99
2005,4,26,9,0.64,9.91,252.1
2005,4,26,12,0.63,9.83,251.16
2005,4,26,15,0.62,9.69,250.67
2005,4,26,18,0.62,6.59,174.47
2005,4,26,21,0.72,9.42,250.86
2005,4,27,0,0.69,9.57,260.7
2005,4,27,3,0.68,9.51,263.78
2005,4,27,6,0.72,9.28,283.54
2005,4,27,9,0.84,9.06,300.75
2005,4,27,12,0.99,7.74,181.06
2005,4,27,15,1.15,7.99,191.19
2005,4,27,18,1.27,8.04,186.27
2005,4,27,21,1.35,8.08,183.04
2005,4,28,0,1.39,8.16,179.17
2005,4,28,3,1.42,8.38,175.96
2005,4,28,6,1.43,8.63,174.63
2005,4,28,9,1.44,8.4,175.45
2005,4,28,12,1.5,8.29,182.15
2005,4,28,15,1.57,8.83,359.06
2005,4,28,18,1.61,8.8,2.6
2005,4,28,21,1.63,8.46,4.22
2005,4,29,0,1.76,8.22,4.22
2005,4,29,3,2.65,7.03,179.21
2005,4,29,6,3.69,8.35,185.06
2005,4,29,9,3.91,8.76,189.03
2005,4,29,12,3.66,8.71,189.35
2005,4,29,15,3.53,8.31,186.02
2005,4,29,18,3.51,8.13,189.83
2005,4,29,21,3.54,8.1,197.94
2005,4,30,0,3.55,8.24,209.94
2005,4,30,3,3.46,9.02,234.41
2005,4,30,6,3.33,9.21,239.74
2005,4,30,9,3.16,9.15,243.5
2005,4,30,12,2.92,8.99,245.93
2005,4,30,15,2.64,8.72,248.58
2005,4,30,18,2.37,8.15,247.65
2005,4,30,21,2.1,7.92,248.25
2005,5,1,0,1.9,7.28,248.33
2005,5,1,3,1.82,6.66,247.72
2005,5,1,6,1.83,6.68,257.36
2005,5,1,9,1.85,6.82,267.35
2005,5,1,12,1.85,7.05,276.33
2005,5,1,15,1.84,7.74,292.23
2005,5,1,18,1.81,7.72,296.1
2005,5,1,21,1.72,7.7,298.95
2005,5,2,0,1.64,7.72,301.86
2005,5,2,3,1.69,8.78,314.22
2005,5,2,6,1.72,8.88,315.59
2005,5,2,9,1.78,8.69,316.79
2005,5,2,12,1.97,8.01,312.82
2005,5,2,15,2,7.66,240.8
2005,5,2,18,1.9,6.96,202.64
2005,5,2,21,1.74,6.46,193.14
2005,5,3,0,1.59,6.36,196.82
2005,5,3,3,1.45,6.25,201.05
2005,5,3,6,1.32,7.72,321.41
2005,5,3,9,1.2,7.57,324.92
2005,5,3,12,1.07,7.49,327.08
2005,5,3,15,0.93,7.42,328.12
2005,5,3,18,0.81,5.25,197.95
2005,5,3,21,0.69,5.12,196.9
2005,5,4,0,0.9,3.45,307.44
2005,5,4,3,1.68,4.75,312.49
2005,5,4,6,2.35,6.06,314.62
2005,5,4,9,2.62,6.91,313.36
2005,5,4,12,2.66,7.56,308.65
2005,5,4,15,2.45,7.7,307.1
2005,5,4,18,2.17,7.82,305.53
2005,5,4,21,2.15,8.82,315.21
2005,5,5,0,2.27,7.76,296.77
2005,5,5,3,2.35,8.03,301.69
2005,5,5,6,2.46,8,297.89
2005,5,5,9,2.55,7.82,286.43
2005,5,5,12,2.5,7.77,286.66
2005,5,5,15,2.43,7.75,287.18
2005,5,5,18,2.39,7.82,287.72
2005,5,5,21,2.36,8,285.37
2005,5,6,0,2.38,8.11,286.92
2005,5,6,3,2.47,8.32,289.97
2005,5,6,6,2.71,8.88,294.55
2005,5,6,9,3,9.36,298.52
2005,5,6,12,3.34,9.47,299.85
2005,5,6,15,3.53,9.46,299.21
2005,5,6,18,3.77,9.31,295.86
2005,5,6,21,4.03,9.37,294.2
2005,5,7,0,3.9,9.49,294.99
2005,5,7,3,3.51,9.32,296.42
2005,5,7,6,3.18,9.18,297.63
2005,5,7,9,3.02,9.07,296.88
2005,5,7,12,2.91,9.13,295.78
2005,5,7,15,2.72,9.32,296.23
2005,5,7,18,2.33,9.58,300.2
2005,5,7,21,1.94,9.7,314.15
2005,5,8,0,1.72,9.75,337.98
2005,5,8,3,1.58,9.48,335.87
2005,5,8,6,1.47,9.32,340.63
2005,5,8,9,1.41,9.22,342.69
2005,5,8,12,1.4,9.1,344.27
2005,5,8,15,1.45,8.61,349.35
2005,5,8,18,1.65,8.58,352.13
2005,5,8,21,2.07,8.5,351.46
2005,5,9,0,2.42,8.39,349.78
2005,5,9,3,2.58,8.36,348.14
2005,5,9,6,2.58,8.27,346.56
2005,5,9,9,2.53,8.12,345.58
2005,5,9,12,2.62,7.72,343.88
2005,5,9,15,2.82,7.57,344.86
2005,5,9,18,2.97,7.66,343.28
2005,5,9,21,2.92,7.65,341.64
2005,5,10,0,2.7,7.54,340.73
2005,5,10,3,2.47,7.41,340.06
2005,5,10,6,2.3,7.28,340.29
2005,5,10,9,2.16,7.07,337.59
2005,5,10,12,2.03,6.87,337.28
2005,5,10,15,1.87,6.76,339.95
2005,5,10,18,1.7,6.66,345.16
2005,5,10,21,1.53,6.67,350.51
2005,5,11,0,1.35,6.87,354.16
2005,5,11,3,1.17,7.17,354.36
2005,5,11,6,1.11,7.26,353.69
2005,5,11,9,1.3,6.89,339.83
2005,5,11,12,1.62,5.8,282.76
2005,5,11,15,1.85,6.21,281.88
2005,5,11,18,2.13,6.46,279.16
2005,5,11,21,2.32,6.96,282.06
2005,5,12,0,2.34,7.3,284.35
2005,5,12,3,2.26,7.38,285.37
2005,5,12,6,2.1,7.26,286.53
2005,5,12,9,1.93,7.04,288.19
2005,5,12,12,1.8,6.9,291.36
2005,5,12,15,1.72,6.9,296.6
2005,5,12,18,1.65,6.89,303.52
2005,5,12,21,1.57,6.81,309.67
2005,5,13,0,1.47,6.74,315.5
2005,5,13,3,1.37,6.66,322.5
2005,5,13,6,1.29,6.6,331.25
2005,5,13,9,1.22,7.22,353.62
2005,5,13,12,1.16,7.27,359.96
2005,5,13,15,1.1,7.24,3.13
2005,5,13,18,1.05,7.23,1.89
2005,5,13,21,1.02,7.19,355.05
2005,5,14,0,0.98,7.11,350.22
2005,5,14,3,0.96,9.94,274.1
2005,5,14,6,0.97,9.27,274.98
2005,5,14,9,1.04,8.91,275.56
2005,5,14,12,1.17,6.64,292.41
2005,5,14,15,1.31,7.24,289.2
2005,5,14,18,1.38,7.51,288.36
2005,5,14,21,1.38,7.57,287.32
2005,5,15,0,1.36,7.61,288.12
2005,5,15,3,1.35,7.63,290.85
2005,5,15,6,1.32,7.57,293.82
2005,5,15,9,1.29,7.49,296.07
2005,5,15,12,1.43,7.4,299.56
2005,5,15,15,1.93,11.56,0.36
2005,5,15,18,2.58,11.79,359.04
2005,5,15,21,3.11,11.9,358.09
2005,5,16,0,3.46,11.96,357.54
2005,5,16,3,3.79,12.07,357.03
2005,5,16,6,4.12,12.11,355.75
2005,5,16,9,4.36,12.03,353.81
2005,5,16,12,4.49,11.92,351.91
2005,5,16,15,4.53,11.76,350.05
2005,5,16,18,4.56,11.52,346.2
2005,5,16,21,4.54,11.21,346.11
2005,5,17,0,4.39,11.09,346.43
2005,5,17,3,4.16,10.99,346.77
2005,5,17,6,3.91,10.9,347.25
2005,5,17,9,3.67,10.81,347.85
2005,5,17,12,3.42,10.7,348.38
2005,5,17,15,3.2,10.53,348.6
2005,5,17,18,3.12,10.24,347.98
2005,5,17,21,3.2,10.15,350.32
2005,5,18,0,3.28,10.08,353.33
2005,5,18,3,3.3,10.06,356.17
2005,5,18,6,3.3,10.08,357.93
2005,5,18,9,3.3,10.1,358.39
2005,5,18,12,3.21,10.07,358.38
2005,5,18,15,3.02,9.99,358.34
2005,5,18,18,2.81,9.87,358.44
2005,5,18,21,2.67,9.7,358.75
2005,5,19,0,2.57,9.47,1.12
2005,5,19,3,2.47,9.33,2.77
2005,5,19,6,2.4,9.29,4.88
2005,5,19,9,2.33,9.24,7.26
2005,5,19,12,2.24,9.16,9.3
2005,5,19,15,2.11,9.07,10.64
2005,5,19,18,1.96,8.95,11.46
2005,5,19,21,1.8,8.75,11.79
2005,5,20,0,1.68,8.4,11.39
2005,5,20,3,1.62,8.25,11.57
2005,5,20,6,1.64,8.14,11.6
2005,5,20,9,1.72,7.94,12.11
2005,5,20,12,1.8,7.56,24.63
2005,5,20,15,1.8,7.38,36.36
2005,5,20,18,1.76,7.28,39.79
2005,5,20,21,1.73,7.2,39.43
2005,5,21,0,1.78,6.91,166.55
2005,5,21,3,1.93,6.76,175.09
2005,5,21,6,1.97,6.83,177.26
2005,5,21,9,2.01,6.75,177.06
2005,5,21,12,2.08,6.72,175.87
2005,5,21,15,2.31,6.64,177.19
2005,5,21,18,2.61,6.78,180.56
2005,5,21,21,2.65,6.84,184.44
2005,5,22,0,2.46,6.76,185.83
2005,5,22,3,2.13,6.58,184.9
2005,5,22,6,1.84,6.33,191.09
2005,5,22,9,1.69,6.24,194.85
2005,5,22,12,1.59,6.23,199.93
2005,5,22,15,1.51,8.21,347.7
2005,5,22,18,1.46,8.22,345.02
2005,5,22,21,1.47,8.17,344.95
2005,5,23,0,1.51,8.05,345.87
2005,5,23,3,1.53,7.49,352.24
2005,5,23,6,1.56,7.32,356.21
2005,5,23,9,1.62,7.3,357.71
2005,5,23,12,1.68,8.38,355.08
2005,5,23,15,1.71,8.45,355.42
2005,5,23,18,1.71,8.34,355.62
2005,5,23,21,1.72,8.26,355.75
2005,5,24,0,1.76,8.16,355.96
2005,5,24,3,1.79,8.04,356.37
2005,5,24,6,1.82,7.93,357.04
2005,5,24,9,1.87,7.48,0.01
2005,5,24,12,1.89,7.21,5.82
2005,5,24,15,1.81,6.67,167.66
2005,5,24,18,1.67,6.7,167
2005,5,24,21,1.54,6.75,164.29
2005,5,25,0,1.45,6.8,162.21
2005,5,25,3,1.41,6.83,163.65
2005,5,25,6,1.41,6.83,166.4
2005,5,25,9,1.39,6.82,168.36
2005,5,25,12,1.33,6.79,169.12
2005,5,25,15,1.25,6.74,168.4
2005,5,25,18,1.15,6.65,166.48
2005,5,25,21,1.06,6.51,171.67
2005,5,26,0,1.08,6.34,170.79
2005,5,26,3,1.14,6.3,162.64
2005,5,26,6,1.31,6.34,145.74
2005,5,26,9,1.53,5.04,169.82
2005,5,26,12,1.91,6.16,179
2005,5,26,15,2.29,6.41,187.61
2005,5,26,18,2.9,6.83,198.58
2005,5,26,21,2.9,7.12,212.03
2005,5,27,0,2.52,7.36,208.06
2005,5,27,3,2.45,7.23,216.85
2005,5,27,6,2.35,7.08,284.91
2005,5,27,9,2.3,6.95,312.59
2005,5,27,12,2.4,7.07,327.63
2005,5,27,15,2.4,7.35,337.54
2005,5,27,18,2.24,7.34,344.66
2005,5,27,21,2.06,7.18,348.32
2005,5,28,0,1.94,7.07,340.06
2005,5,28,3,1.86,7.03,336.67
2005,5,28,6,1.8,7.04,334.65
2005,5,28,9,1.75,7.31,336.13
2005,5,28,12,1.88,7.99,343.49
2005,5,28,15,2.28,8.78,351.96
2005,5,28,18,2.78,5.61,41.03
2005,5,28,21,3.07,6.35,40.44
2005,5,29,0,3.06,7.42,15.44
2005,5,29,3,3.05,10.02,1.04
2005,5,29,6,3.18,9.8,2.65
2005,5,29,9,3.28,8.45,11.99
2005,5,29,12,3.25,8.46,11.95
2005,5,29,15,3.15,8.41,11
2005,5,29,18,3.14,7.9,10.49
2005,5,29,21,3.18,7.81,18.04
2005,5,30,0,3,7.71,16.57
2005,5,30,3,2.8,7.58,14.49
2005,5,30,6,2.61,7.26,11.58
2005,5,30,9,2.46,6.86,18.36
2005,5,30,12,2.32,6.71,16.93
2005,5,30,15,2.25,6.34,22.16
2005,5,30,18,2.25,6.23,20.87
2005,5,30,21,2.28,6.25,19.7
2005,5,31,0,2.29,6.29,19.87
2005,5,31,3,2.28,6.31,19.61
2005,5,31,6,2.26,6.32,18.68
2005,5,31,9,2.22,6.28,17.5
2005,5,31,12,2.1,6.22,17.07
2005,5,31,15,1.94,6.15,15.46
2005,5,31,18,1.82,5.91,16.25
2005,5,31,21,1.73,5.66,14.07
2005,6,1,0,1.61,5.59,11.92
2005,6,1,3,1.49,5.57,9.65
2005,6,1,6,1.39,5.36,10.29
2005,6,1,9,1.32,7.37,12.3
2005,6,1,12,1.23,7.39,12.34
2005,6,1,15,1.12,7.38,12.02
2005,6,1,18,1.05,7.33,11.2
2005,6,1,21,1.05,7.24,9.73
2005,6,2,0,1.09,6.86,6.08
2005,6,2,3,1.15,6.69,3.86
2005,6,2,6,1.22,6.6,3.17
2005,6,2,9,1.26,6.4,358.79
2005,6,2,12,1.3,4.79,33.26
2005,6,2,15,1.33,4.97,21.82
2005,6,2,18,1.34,5,24.19
2005,6,2,21,1.41,5.01,29.2
2005,6,3,0,1.46,5.08,34.23
2005,6,3,3,1.43,5.1,37.15
2005,6,3,6,1.45,5.05,38.66
2005,6,3,9,1.47,5.07,39.03
2005,6,3,12,1.44,5.08,37.95
2005,6,3,15,1.39,5.13,36.17
2005,6,3,18,1.4,5.14,34.89
2005,6,3,21,1.51,5.18,34.95
2005,6,4,0,1.59,5.3,36.58
2005,6,4,3,1.6,5.49,28.37
2005,6,4,6,1.77,5.6,26.56
2005,6,4,9,2.03,5.84,24.39
2005,6,4,12,2.11,6.23,17.88
2005,6,4,15,2.1,6.26,16.67
2005,6,4,18,2.05,6.24,15.13
2005,6,4,21,2.04,6.22,13.41
2005,6,5,0,2.05,6.23,10.63
2005,6,5,3,2.05,6.24,7.15
2005,6,5,6,2.01,6.22,4.2
2005,6,5,9,1.87,6.17,2.78
2005,6,5,12,1.67,6.14,3.35
2005,6,5,15,1.52,6.07,2.63
2005,6,5,18,1.49,5.79,352.72
2005,6,5,21,1.61,5.61,342.65
2005,6,6,0,1.75,5.83,334.98
2005,6,6,3,1.89,6.2,330.24
2005,6,6,6,2.14,6.37,327.1
2005,6,6,9,2.46,6.82,325.54
2005,6,6,12,2.62,7.1,325.45
2005,6,6,15,2.72,7.58,320.32
2005,6,6,18,2.79,7.73,321.26
2005,6,6,21,2.73,8.07,326.11
2005,6,7,0,2.54,8.16,330.02
2005,6,7,3,2.31,8.15,333.02
2005,6,7,6,2.06,8.06,335.21
2005,6,7,9,1.82,7.81,334.31
2005,6,7,12,1.6,7.58,335.67
2005,6,7,15,1.4,7.47,336.88
2005,6,7,18,1.25,7.38,338.02
2005,6,7,21,1.24,7.26,339.45
2005,6,8,0,1.32,7.09,339.06
2005,6,8,3,1.39,4.62,238.79
2005,6,8,6,1.47,4.78,231.97
2005,6,8,9,1.59,5.14,240.38
2005,6,8,12,1.67,5.36,239.5
2005,6,8,15,1.68,5.69,245.9
2005,6,8,18,1.64,5.78,245.05
2005,6,8,21,1.59,5.79,243.41
2005,6,9,0,1.61,5.59,241.72
2005,6,9,3,1.74,5.61,239.67
2005,6,9,6,1.97,5.93,244.82
2005,6,9,9,2.36,6.37,243.2
2005,6,9,12,2.75,6.95,248.49
2005,6,9,15,2.88,7.56,258.56
2005,6,9,18,2.79,7.73,263.4
2005,6,9,21,2.8,7.69,269.57
2005,6,10,0,3.03,7.7,278.82
2005,6,10,3,3.42,8.13,284.41
2005,6,10,6,3.68,8.45,292.45
2005,6,10,9,3.85,8.99,299.59
2005,6,10,12,3.88,9.19,307.29
2005,6,10,15,3.7,9.17,312.68
2005,6,10,18,3.47,9.05,316.94
2005,6,10,21,3.36,8.98,322.52
2005,6,11,0,3.34,9.12,330.63
2005,6,11,3,3.3,9.49,337.96
2005,6,11,6,3.24,9.34,343.15
2005,6,11,9,3.07,9.02,345.65
2005,6,11,12,2.79,8.75,345.93
2005,6,11,15,2.5,8.33,344.95
2005,6,11,18,2.28,8.07,347.9
2005,6,11,21,2.09,7.7,349.74
2005,6,12,0,1.92,7.48,351.35
2005,6,12,3,1.87,7.44,350.98
2005,6,12,6,2.01,7.08,358.38
2005,6,12,9,2.17,6.48,13.97
2005,6,12,12,2.34,6.63,7.72
2005,6,12,15,2.72,6.92,10.64
2005,6,12,18,3.24,7.46,11.24
2005,6,12,21,3.45,7.7,16.81
2005,6,13,0,3.24,8.22,13.51
2005,6,13,3,3.01,8.34,13.03
2005,6,13,6,2.77,8.38,12.04
2005,6,13,9,2.51,8.38,11.08
2005,6,13,12,2.25,8.3,10.48
2005,6,13,15,2.02,8.18,10.1
2005,6,13,18,1.84,7.98,9.7
2005,6,13,21,1.68,7.69,11.87
2005,6,14,0,1.56,7.59,11.41
2005,6,14,3,1.52,7.66,11.07
2005,6,14,6,1.6,8.91,3.96
2005,6,14,9,1.68,9.38,5.09
2005,6,14,12,1.69,9.56,0.03
2005,6,14,15,1.64,8.55,11.26
2005,6,14,18,1.58,8.46,12.68
2005,6,14,21,1.54,8.4,14.27
2005,6,15,0,1.64,8.35,15.64
2005,6,15,3,1.84,8.3,16.67
2005,6,15,6,2.15,5.68,158.6
2005,6,15,9,2.37,6.27,160.06
2005,6,15,12,2.52,6.77,163.64
2005,6,15,15,2.6,6.87,166.88
2005,6,15,18,2.48,6.9,168.48
2005,6,15,21,2.35,6.85,170.96
2005,6,16,0,2.36,6.82,172.83
2005,6,16,3,2.52,6.86,173.63
2005,6,16,6,2.8,7.06,174.58
2005,6,16,9,3.08,7.45,180.5
2005,6,16,12,2.85,7.55,183.84
2005,6,16,15,2.44,7.47,186.01
2005,6,16,18,2.07,7.17,187.35
2005,6,16,21,1.78,6.93,183.35
2005,6,17,0,1.54,6.8,183.5
2005,6,17,3,1.34,6.64,183.24
2005,6,17,6,1.17,6.36,181.79
2005,6,17,9,1.04,6.24,180.96
2005,6,17,12,0.96,6.17,180.05
2005,6,17,15,0.95,6.05,179.13
2005,6,17,18,0.96,5.63,195.59
2005,6,17,21,0.94,5.47,208.37
2005,6,18,0,0.91,5.4,215.58
2005,6,18,3,0.88,5.25,236.57
2005,6,18,6,0.83,5.22,238.88
2005,6,18,9,0.79,5.21,240.9
2005,6,18,12,0.78,5.19,242.05
2005,6,18,15,0.88,5.2,230.42
2005,6,18,18,1.01,4.49,188.29
2005,6,18,21,1.03,5,194.23
2005,6,19,0,1.01,5.07,194.5
2005,6,19,3,0.99,10.41,243.71
2005,6,19,6,1.03,10.31,243.54
2005,6,19,9,1.28,4.4,174.49
2005,6,19,12,1.66,5.09,185.12
2005,6,19,15,1.99,5.59,187.38
2005,6,19,18,2.1,5.76,186.67
2005,6,19,21,2.09,6.05,188.56
2005,6,20,0,1.98,6.19,188.5
2005,6,20,3,1.85,6.25,188.87
2005,6,20,6,1.75,6.31,188.64
2005,6,20,9,1.67,6.34,188.45
2005,6,20,12,1.58,6.33,189.23
2005,6,20,15,1.49,6.26,191.05
2005,6,20,18,1.4,10.45,246.16
2005,6,20,21,1.34,10.34,246.8
2005,6,21,0,1.37,10.21,248.24
2005,6,21,3,1.44,10.06,249.33
2005,6,21,6,1.48,9.92,249.5
2005,6,21,9,1.46,9.8,249.01
2005,6,21,12,1.44,9.71,248.39
2005,6,21,15,1.43,9.64,247.89
2005,6,21,18,1.4,9.63,247.74
2005,6,21,21,1.34,9.69,247.94
2005,6,22,0,1.25,9.68,248.25
2005,6,22,3,1.16,9.56,248.4
2005,6,22,6,1.08,9.18,248.55
2005,6,22,9,1.05,9,248.49
2005,6,22,12,1.03,8.89,248.21
2005,6,22,15,1.02,8.75,247.82
2005,6,22,18,1.04,8.37,249.12
2005,6,22,21,1.22,8.17,248.74
2005,6,23,0,1.53,4.77,203.2
2005,6,23,3,1.79,5.28,209.51
2005,6,23,6,1.94,5.71,214.57
2005,6,23,9,2.08,5.93,225.25
2005,6,23,12,2.13,6.23,228.82
2005,6,23,15,2.13,6.31,230.66
2005,6,23,18,2.18,6.43,232.58
2005,6,23,21,2.14,6.69,245.4
2005,6,24,0,1.9,6.87,246.1
2005,6,24,3,1.8,6.41,245.08
2005,6,24,6,1.85,6.31,271.04
2005,6,24,9,1.91,6.51,292.96
2005,6,24,12,1.82,6.36,301.54
2005,6,24,15,1.66,6.15,304.84
2005,6,24,18,1.54,5.94,304.4
2005,6,24,21,1.48,5.86,309.73
2005,6,25,0,1.42,5.92,307.89
2005,6,25,3,1.36,6.01,311.54
2005,6,25,6,1.36,5.87,311.06
2005,6,25,9,1.39,5.6,313.77
2005,6,25,12,1.35,5.6,316.72
2005,6,25,15,1.26,5.58,319.47
2005,6,25,18,1.14,5.51,322.16
2005,6,25,21,1.03,5.43,324.46
2005,6,26,0,0.95,5.42,326.04
2005,6,26,3,0.91,5.56,326.21
2005,6,26,6,0.9,5.85,324.45
2005,6,26,9,0.97,6.04,314.44
2005,6,26,12,1.12,4.09,253.79
2005,6,26,15,1.41,4.72,244.38
2005,6,26,18,1.79,5.62,255.39
2005,6,26,21,2.08,6.39,262.47
2005,6,27,0,2.21,7,270.54
2005,6,27,3,2.24,7.08,270.41
2005,6,27,6,2.27,7.36,275.4
2005,6,27,9,2.26,7.55,275.69
2005,6,27,12,2.27,7.57,277.26
2005,6,27,15,2.29,7.6,280.4
2005,6,27,18,2.22,7.56,283.7
2005,6,27,21,2.11,7.47,287.41
2005,6,28,0,2,7.37,292.18
2005,6,28,3,1.89,7.34,296.85
2005,6,28,6,1.79,7.38,299.93
2005,6,28,9,1.69,7.4,301.13
2005,6,28,12,1.59,7.35,301.23
2005,6,28,15,1.51,7.23,301.48
2005,6,28,18,1.46,6.99,315.7
2005,6,28,21,1.41,6.81,318.33
2005,6,29,0,1.36,6.69,322.01
2005,6,29,3,1.3,6.48,330.63
2005,6,29,6,1.25,6.4,333.4
2005,6,29,9,1.21,7.42,333.87
2005,6,29,12,1.17,7.41,336.52
2005,6,29,15,1.17,7.34,335.62
2005,6,29,18,1.18,7.26,331.86
2005,6,29,21,1.2,7.09,346.99
2005,6,30,0,1.23,6.9,343.36
2005,6,30,3,1.26,9.6,275.22
2005,6,30,6,1.25,9.85,275.3
2005,6,30,9,1.2,9.78,274.98
2005,6,30,12,1.15,9.69,274.56
2005,6,30,15,1.12,9.54,273.79
2005,6,30,18,1.08,10.94,277.26
2005,6,30,21,1.16,10.81,276.9
2005,7,1,0,1.08,10.63,276.9
2005,7,1,3,1.08,10.09,274.31
2005,7,1,6,1.08,9.95,274.89
2005,7,1,9,1.16,9.91,275.76
2005,7,1,12,1.28,5.37,178.36
2005,7,1,15,1.42,5.87,179.61
2005,7,1,18,1.57,6.24,180.48
2005,7,1,21,1.78,6.33,178.45
2005,7,2,0,1.89,6.58,183.36
2005,7,2,3,1.75,6.57,181.74
2005,7,2,6,1.53,6.32,176.18
2005,7,2,9,1.35,6.19,174.19
2005,7,2,12,1.21,6.07,173.29
2005,7,2,15,1.11,9.12,269.48
2005,7,2,18,1.05,9.25,265.78
2005,7,2,21,1,9.61,259.34
2005,7,3,0,1.01,10.53,259.6
2005,7,3,3,1.06,9.26,259.45
2005,7,3,6,1.23,9.62,260.47
2005,7,3,9,1.66,5.12,169.95
2005,7,3,12,2.23,6.26,182.65
2005,7,3,15,2.53,6.92,187.3
2005,7,3,18,2.35,7.14,187.28
2005,7,3,21,2.07,7.1,188.11
2005,7,4,0,1.82,6.94,189.74
2005,7,4,3,1.65,6.83,191.59
2005,7,4,6,1.77,10.88,249.31
2005,7,4,9,1.9,10.83,247.09
2005,7,4,12,1.95,11.06,246.38
2005,7,4,15,2.01,11.05,247.12
2005,7,4,18,2,10.88,248.32
2005,7,4,21,1.91,10.63,250.56
2005,7,5,0,1.75,10.39,250.81
2005,7,5,3,1.71,10.19,253.63
2005,7,5,6,1.72,9.98,255.6
2005,7,5,9,1.69,9.69,256.68
2005,7,5,12,1.63,9.51,255.98
2005,7,5,15,1.72,9.27,240.88
2005,7,5,18,2.48,9.08,197.23
2005,7,5,21,3.38,8.97,182.63
2005,7,6,0,3.33,8.99,182.92
2005,7,6,3,2.84,8.68,186.91
2005,7,6,6,2.33,8.04,183.5
2005,7,6,9,1.97,7.41,182.16
2005,7,6,12,1.7,7.04,184.54
2005,7,6,15,1.51,6.75,191.09
2005,7,6,18,1.34,6.52,203.56
2005,7,6,21,1.17,6.36,210.37
2005,7,7,0,1.02,6.24,219.02
2005,7,7,3,0.92,7.43,262.28
2005,7,7,6,0.89,7.38,262.4
2005,7,7,9,0.92,10.58,253.12
2005,7,7,12,0.97,10.27,253.63
2005,7,7,15,0.99,10.01,255.92
2005,7,7,18,1,9.71,258.29
2005,7,7,21,0.98,9.34,257.62
2005,7,8,0,0.95,9.18,259.3
2005,7,8,3,0.89,9.09,260.94
2005,7,8,6,0.84,9.03,262.43
2005,7,8,9,0.78,8.95,263.86
2005,7,8,12,0.74,8.88,264.68
2005,7,8,15,0.72,8.83,264.7
2005,7,8,18,0.72,8.8,264.35
2005,7,8,21,0.75,8.77,264.57
2005,7,9,0,0.77,8.67,263.03
2005,7,9,3,0.78,8.51,263.99
2005,7,9,6,0.8,8.41,265.24
2005,7,9,9,0.85,8.33,267.03
2005,7,9,12,0.96,8.27,269.36
2005,7,9,15,1.12,8.21,271.94
2005,7,9,18,1.22,8.17,274.16
2005,7,9,21,1.24,8.16,275.2
2005,7,10,0,1.25,8.15,274.85
2005,7,10,3,1.23,8.21,273.66
2005,7,10,6,1.2,8.33,272.39
2005,7,10,9,1.15,8.43,271.27
2005,7,10,12,1.09,8.52,270.22
2005,7,10,15,1.05,8.59,269.16
2005,7,10,18,1.03,8.62,268.26
2005,7,10,21,1,8.81,270.35
2005,7,11,0,0.99,8.94,272.26
2005,7,11,3,0.97,8.9,273.38
2005,7,11,6,0.97,8.85,273.85
2005,7,11,9,0.97,8.81,274.13
2005,7,11,12,0.98,8.74,274.22
2005,7,11,15,1.03,8.59,270.62
2005,7,11,18,1.13,8.45,270.57
2005,7,11,21,1.23,8.33,270.85
2005,7,12,0,1.32,6.68,273.68
2005,7,12,3,1.45,7.29,275.38
2005,7,12,6,1.56,7.69,274.77
2005,7,12,9,1.69,8.05,276.55
2005,7,12,12,1.87,8.91,279.43
2005,7,12,15,2.05,9.86,278.02
2005,7,12,18,2.11,9.43,270.73
2005,7,12,21,2.12,9.19,265.96
2005,7,13,0,2.15,9.33,262.28
2005,7,13,3,2.19,7.5,268.95
2005,7,13,6,2.19,7.99,270.69
2005,7,13,9,2.14,8.09,272.44
2005,7,13,12,2.07,8.12,273.46
2005,7,13,15,1.99,8.1,272.95
2005,7,13,18,1.92,8.09,271.46
2005,7,13,21,1.91,8.08,270.26
2005,7,14,0,1.97,7.94,270.16
2005,7,14,3,2.06,7.75,270.74
2005,7,14,6,2.12,7.89,272.51
2005,7,14,9,2.14,7.94,272.59
2005,7,14,12,2.08,7.9,271.53
2005,7,14,15,1.97,7.71,267.27
2005,7,14,18,1.88,7.61,266.58
2005,7,14,21,1.81,7.58,265.88
2005,7,15,0,1.73,7.57,265.14
2005,7,15,3,1.62,7.54,264.19
2005,7,15,6,1.5,7.49,262.91
2005,7,15,9,1.39,7.46,261.57
2005,7,15,12,1.27,7.46,260.46
2005,7,15,15,1.16,7.51,259.91
2005,7,15,18,1.09,7.58,260.08
2005,7,15,21,1.07,7.65,260.93
2005,7,16,0,1.05,7.71,261.91
2005,7,16,3,1.01,7.78,262.66
2005,7,16,6,0.96,7.84,263.17
2005,7,16,9,0.9,7.88,263.61
2005,7,16,12,0.84,7.87,264.04
2005,7,16,15,0.77,7.84,264.52
2005,7,16,18,0.71,7.77,265.02
2005,7,16,21,0.7,7.71,265.93
2005,7,17,0,0.73,7.64,267.91
2005,7,17,3,0.81,7.56,270.54
2005,7,17,6,0.92,7.45,272.5
2005,7,17,9,0.97,7.3,273.02
2005,7,17,12,0.97,6.92,271.83
2005,7,17,15,0.97,6.47,268.48
2005,7,17,18,1.01,6.47,267.06
2005,7,17,21,1.08,6.72,267.71
2005,7,18,0,1.13,7.2,271.87
