YYYY  MM  DD  HH  mn     Hs(m)     Tp(s)  TheH(°N)   WS(m/s)  Thew(°N)
2006   6  11   0   0     0.870     9.090   270.110     5.978   197.223
2006   6  11   3   0     0.970     9.110   271.030     6.512   190.171
2006   6  11   6   0     1.100     9.140   271.790     7.797   172.483
2006   6  11   9   0     1.220     4.300   188.070     7.998   175.195
2006   6  11  12   0     1.340     4.710   193.030     9.477   173.700
2006   6  11  15   0     1.480     5.140   199.220     8.522   181.143
2006   6  11  18   0     1.560     5.650   206.160    10.070   179.545
2006   6  11  21   0     1.570     6.000   212.080     8.232   181.183
2006   6  12   0   0     1.570     6.250   208.590     9.039   187.565
2006   6  12   3   0     1.540     6.350   205.380     7.906   175.357
2006   6  12   6   0     1.530     6.340   201.150     7.671   165.891
2006   6  12   9   0     1.700     5.960   194.640     8.808   175.442
2006   6  12  12   0     1.810     5.980   190.420    11.268   183.256
2006   6  12  15   0     1.870     6.010   188.080     9.024   183.240
2006   6  12  18   0     2.070     6.100   184.400    10.113   171.069
2006   6  12  21   0     2.430     6.290   181.640    10.991   180.782
2006   6  13   0   0     2.760     6.790   183.400    13.058   190.234
2006   6  13   3   0     2.950     6.940   182.880    12.303   187.425
2006   6  13   6   0     2.810     7.110   183.410    12.448   196.091
2006   6  13   9   0     2.620     7.000   187.530    10.797   214.014
2006   6  13  12   0     2.580     6.880   194.810    12.104   212.311
2006   6  13  15   0     2.980     7.000   206.390    11.399   218.267
2006   6  13  18   0     3.480     8.390   243.310    17.094   223.886
2006   6  13  21   0     3.270     9.180   250.000    10.203   260.750
2006   6  14   0   0     2.870     9.180   247.840     9.954   283.952
2006   6  14   3   0     2.690     6.980   264.210    10.134   293.555
2006   6  14   6   0     2.980     8.440   274.910     8.288   297.369
2006   6  14   9   0     3.610     9.380   295.900     8.430   316.057
2006   6  14  12   0     3.640     9.870   309.080     5.535   305.068
2006   6  14  15   0     3.410     9.910   310.490     3.258   284.761
2006   6  14  18   0     2.990     9.770   313.230     4.709   212.070
2006   6  14  21   0     2.500     9.490   312.100     6.472   190.685
2006   6  15   0   0     2.070     9.190   318.430     7.979   201.775
2006   6  15   3   0     1.810     9.100   326.510     9.522   209.096
2006   6  15   6   0     1.800     9.080   330.450     9.683   203.494
2006   6  15   9   0     1.900     6.430   246.850    10.238   209.620
2006   6  15  12   0     1.940     7.020   256.250    10.619   202.363
2006   6  15  15   0     1.920     7.300   263.610     7.819   212.145
2006   6  15  18   0     1.900     7.680   262.800    10.239   207.766
2006   6  15  21   0     1.870     7.990   268.380     8.722   215.622
2006   6  16   0   0     1.880     8.670   272.950     9.333   220.568
2006   6  16   3   0     1.860     8.770   268.590     8.446   223.561
2006   6  16   6   0     1.800     8.850   266.430     5.930   213.583
2006   6  16   9   0     1.700     8.850   266.230     5.813   216.042
2006   6  16  12   0     1.610     8.810   266.560     7.335   207.089
2006   6  16  15   0     1.520     8.860   267.250     5.043   223.795
2006   6  16  18   0     1.440     8.960   268.240     4.716   224.914
2006   6  16  21   0     1.370     9.000   269.100     1.700   259.153
2006   6  17   0   0     1.310     9.010   269.720     0.783   294.928
2006   6  17   3   0     1.250     9.020   270.040     1.395    34.487
2006   6  17   6   0     1.210     9.050   270.070     2.184    61.557
2006   6  17   9   0     1.170     9.060   270.060     3.912    66.975
2006   6  17  12   0     1.140     9.060   270.390     4.449    80.686
2006   6  17  15   0     1.120     9.060   270.670     3.452    91.992
2006   6  17  18   0     1.090     9.090   269.650     3.790    94.086
2006   6  17  21   0     1.070     9.210   267.910     3.634   158.023
2006   6  18   0   0     1.090     9.380   267.160     6.559   186.215
2006   6  18   3   0     1.110     9.510   267.660     6.010   208.527
2006   6  18   6   0     1.110     9.450   268.640     6.048   159.377
2006   6  18   9   0     1.310     9.320   269.340     6.250   194.548
2006   6  18  12   0     1.550     4.410   193.730    11.758   196.909
2006   6  18  15   0     1.710     4.840   199.540     9.174   211.403
2006   6  18  18   0     1.740     5.400   216.430     9.914   215.309
2006   6  18  21   0     1.630     5.490   219.630     5.763   222.187
2006   6  19   0   0     1.440     5.290   208.870     3.125   225.259
2006   6  19   3   0     1.250     9.120   273.950     1.570    25.259
2006   6  19   6   0     1.080     9.030   274.490     6.409    51.270
2006   6  19   9   0     1.090     8.950   274.090     9.218    46.802
2006   6  19  12   0     1.100     8.870   273.290     8.117    60.719
2006   6  19  15   0     1.090     8.770   272.610     6.261    50.054
2006   6  19  18   0     1.170     5.050   215.540     2.622   104.354
2006   6  19  21   0     1.200     5.170   179.300     1.691   133.322
2006   6  20   0   0     1.140     5.230   177.940     4.977   191.355
2006   6  20   3   0     1.130     5.250   179.660     7.003   181.555
2006   6  20   6   0     1.110     5.210   180.600     7.259   164.662
2006   6  20   9   0     1.110     5.170   179.270     6.545   169.257
2006   6  20  12   0     1.090     5.150   177.210     7.654   193.909
2006   6  20  15   0     1.040     5.170   175.100     5.961   198.587
2006   6  20  18   0     1.010     5.190   174.560     5.482   178.328
2006   6  20  21   0     1.070    13.390   261.160     5.681   162.905
2006   6  21   0   0     1.280    13.030   262.290     8.460   151.860
2006   6  21   3   0     1.690     5.160   168.690    11.326   138.938
2006   6  21   6   0     2.140     5.820   163.020    13.980   135.261
2006   6  21   9   0     2.430     6.530   168.520    12.863   134.402
2006   6  21  12   0     2.540     7.000   174.230     7.491   161.638
2006   6  21  15   0     2.450     7.140   178.400     9.292   145.746
2006   6  21  18   0     2.440     7.040   177.120     9.808   144.252
2006   6  21  21   0     2.570     7.380   188.000     9.557   166.938
2006   6  22   0   0     2.690     7.700   189.640     9.459   158.480
2006   6  22   3   0     2.720     8.340   196.270     7.440   145.349
2006   6  22   6   0     2.630     8.370   195.560     6.337   125.948
2006   6  22   9   0     2.440     8.310   195.350     4.813   109.037
2006   6  22  12   0     2.180     8.190   195.100     3.429    70.402
2006   6  22  15   0     1.910     7.980   194.600     4.188     3.559
2006   6  22  18   0     1.700     7.730   193.130     6.064   336.479
2006   6  22  21   0     1.570     7.640   190.660     5.495   328.392
2006   6  23   0   0     1.480     7.610   188.000     6.072   308.380
2006   6  23   3   0     1.400     7.590   186.230     4.727   304.833
2006   6  23   6   0     1.390    10.770   261.720     4.356   319.656
2006   6  23   9   0     1.490     7.140   330.440     6.956   340.080
2006   6  23  12   0     1.610     7.060   352.090     5.663   335.924
2006   6  23  15   0     1.660     7.010   355.080     3.981   347.081
2006   6  23  18   0     1.620     6.950   356.660     0.840     0.000
2006   6  23  21   0     1.520     6.890   357.680     2.274    86.471
2006   6  24   0   0     1.400     6.800   358.440     1.696   129.979
2006   6  24   3   0     1.300     6.700   358.930     3.600   212.984
2006   6  24   6   0     1.250     9.060   269.980     5.915   193.989
2006   6  24   9   0     1.210     8.970   271.660     4.703   165.846
2006   6  24  12   0     1.260     8.930   272.780     6.273   165.033
2006   6  24  15   0     1.380     8.910   272.330     7.290   180.000
2006   6  24  18   0     1.360     8.890   271.230     8.039   176.077
2006   6  24  21   0     1.270     8.900   270.190     5.238   191.117
2006   6  25   0   0     1.180     6.710   352.870     5.520   207.865
2006   6  25   3   0     1.130     6.760   349.870     3.049   199.148
2006   6  25   6   0     1.120     6.940   346.910     4.413   215.779
2006   6  25   9   0     1.140     7.230   339.060     4.441   205.757
2006   6  25  12   0     1.140     7.350   340.170     1.783   283.958
2006   6  25  15   0     1.170     7.420   339.670     3.930   347.060
2006   6  25  18   0     1.230     7.430   337.580     4.843   326.966
2006   6  25  21   0     1.220     7.470   335.570     6.789   331.208
2006   6  26   0   0     1.150     7.430   334.510     4.450   336.142
2006   6  26   3   0     1.070     7.370   334.470     3.205   321.843
2006   6  26   6   0     1.000     7.450   335.030     3.683   285.432
2006   6  26   9   0     0.940     7.780   335.570     2.326   276.667
2006   6  26  12   0     0.890     8.190   298.370     2.733   264.331
2006   6  26  15   0     0.880     8.270   297.040     2.106   328.196
2006   6  26  18   0     0.890     8.240   298.280     3.249   331.305
2006   6  26  21   0     0.910     8.120   300.500     3.441     4.667
2006   6  27   0   0     0.900     8.000   302.710     3.333    12.827
2006   6  27   3   0     0.900     7.920   304.210     3.137     6.038
2006   6  27   6   0     0.890     7.880   330.620     2.618     4.382
2006   6  27   9   0     0.880     7.810   329.830     3.734     8.781
2006   6  27  12   0     0.880     7.720   329.570     2.130   347.530
2006   6  27  15   0     0.860     7.600   329.810     3.059   333.184
2006   6  27  18   0     0.830     7.490   330.590     3.546   306.514
2006   6  27  21   0     0.790     7.410   332.190     2.757   356.048
2006   6  28   0   0     0.760     7.350   333.840     1.286   306.781
2006   6  28   3   0     0.740     7.280   334.280     2.243   240.921
2006   6  28   6   0     0.760     7.160   333.240     2.928   256.771
2006   6  28   9   0     0.810     6.990   324.980     2.332   259.124
2006   6  28  12   0     0.860     7.220   305.130     1.181   224.657
2006   6  28  15   0     0.880     7.280   295.270     0.922    77.471
2006   6  28  18   0     0.860     7.190   288.020     2.215   157.718
2006   6  28  21   0     0.820     7.060   296.380     3.181   131.559
2006   6  29   0   0     0.780     7.050   291.300     3.093   146.875
2006   6  29   3   0     0.730     8.240   269.610     3.117   153.928
2006   6  29   6   0     0.680     8.230   269.580     4.276   173.689
2006   6  29   9   0     0.810     8.200   269.600     6.354   166.161
2006   6  29  12   0     1.020     8.170   269.350     8.319   168.771
2006   6  29  15   0     1.250     4.450   190.480     8.643   178.608
2006   6  29  18   0     1.380     5.030   204.580     9.533   171.980
2006   6  29  21   0     1.410     5.180   199.240     8.683   178.548
2006   6  30   0   0     1.360     5.230   197.570     8.718   174.669
2006   6  30   3   0     1.390     5.150   194.890     7.918   169.300
2006   6  30   6   0     1.520     5.130   191.900     9.750   164.168
2006   6  30   9   0     1.690     5.200   190.560     8.700   179.868
2006   6  30  12   0     1.800     5.620   198.030    10.771   177.446
2006   6  30  15   0     1.890     5.810   195.040     9.045   174.926
2006   6  30  18   0     1.990     6.350   200.300    10.217   175.846
2006   6  30  21   0     2.160     6.750   206.240     9.341   179.141
2006   7   1   0   0     2.330     6.900   203.030     1.021   235.376
2006   7   1   3   0     2.330     7.380   212.570    10.055   190.718
2006   7   1   6   0     2.200     7.280   212.560     8.417   187.235
2006   7   1   9   0     2.060    10.200   255.760     8.077   194.776
2006   7   1  12   0     1.980    10.910   257.860     7.519   185.802
2006   7   1  15   0     1.920    10.900   257.920     6.594   174.168
2006   7   1  18   0     1.890    10.720   257.780     8.387   163.942
2006   7   1  21   0     1.990    10.410   256.620     8.721   173.812
2006   7   2   0   0     2.240    10.130   256.660    11.077   176.843
2006   7   2   3   0     2.510     6.250   193.200    11.975   184.406
2006   7   2   6   0     2.650     6.520   198.730    11.835   182.906
2006   7   2   9   0     2.680     6.790   198.660    12.416   197.968
2006   7   2  12   0     2.430     6.870   201.330    11.577   193.232
2006   7   2  15   0     2.110     6.800   205.360     6.632   202.427
2006   7   2  18   0     1.850     6.620   209.870     5.771   215.122
2006   7   2  21   0     1.700     8.110   254.160     1.646   205.164
2006   7   3   0   0     1.570     8.030   256.170     1.855   222.378
2006   7   3   3   0     1.420     7.940   257.730     1.730   257.651
2006   7   3   6   0     1.250     7.580   252.200     3.091     1.668
2006   7   3   9   0     1.120     7.450   256.050     1.809   301.670
2006   7   3  12   0     1.000     7.410   258.620     1.530   270.000
2006   7   3  15   0     0.900     7.360   259.640     3.691   320.055
2006   7   3  18   0     0.820     7.260   259.600     3.473   316.283
2006   7   3  21   0     0.760     7.030   261.440     3.288   315.370
2006   7   4   0   0     0.720     6.920   262.140     2.489   299.345
